thesite,subnum,expcode,posit,obsdate,nobs,daymax,daymin,p_979,p_201
Jalama,10,1,6,15242,144,16.63,14.57,16.63,14.73
Jalama,10,1,6,15243,144,16.47,13.48,16.47,13.48
Jalama,10,1,6,15244,144,14.26,12.55,14.26,12.55
Jalama,10,1,6,15245,144,16.15,12.86,16.15,12.86
Jalama,10,1,6,15246,144,14.57,12.86,14.41,12.86
Jalama,10,1,6,15247,144,14.1,12.71,14.1,12.71
Jalama,10,1,6,15248,144,16.63,12.24,16.47,12.24
Jalama,10,1,6,15249,144,18.23,14.88,18.07,14.88
Jalama,10,1,6,15250,144,19.36,13.94,19.2,13.94
Jalama,10,1,6,15251,144,18.71,14.73,18.71,15.04
Jalama,10,1,6,15252,144,16.94,13.94,16.94,13.94
Jalama,10,1,6,15253,144,16.47,13.63,16.47,13.63
Jalama,10,1,6,15254,144,15.83,13.02,15.83,13.02
Jalama,10,1,6,15255,144,16.15,13.17,16.15,13.33
Jalama,10,1,6,15256,144,16.63,12.86,16.63,13.02
Jalama,10,1,6,15257,144,15.67,12.39,15.67,12.55
Jalama,10,1,6,15258,144,15.99,12.24,15.99,12.24
Jalama,10,1,6,15259,144,16.31,13.33,16.31,13.48
Jalama,10,1,6,15260,144,16.47,13.94,16.47,13.94
Jalama,10,1,6,15261,144,18.39,14.73,18.23,14.73
Jalama,10,1,6,15262,144,19.53,13.33,19.2,13.33
Jalama,10,1,6,15263,144,21.82,14.41,21.82,14.41
Jalama,10,1,6,15264,144,19.69,15.04,19.53,15.04
Jalama,10,1,6,15265,144,17.58,12.24,17.58,12.39
Jalama,10,1,6,15266,144,17.42,13.94,17.27,13.94
Jalama,10,1,6,15267,144,16.78,14.26,16.78,14.26
Jalama,10,1,6,15268,144,16.63,14.26,16.47,14.26
Jalama,10,1,6,15269,144,16.63,12.55,16.63,12.71
Jalama,10,1,6,15270,144,15.36,13.33,15.36,13.33
Jalama,10,1,6,15271,144,14.57,11.93,14.57,11.93
Jalama,10,1,6,15272,144,15.83,11.78,15.83,11.93
Jalama,10,1,6,15273,144,16.47,13.63,16.47,13.79
Jalama,10,1,6,15274,144,16.47,13.63,16.47,13.94
Jalama,10,1,6,15275,144,18.71,13.17,18.07,13.17
Jalama,10,1,6,15276,144,19.53,12.86,19.36,12.86
Jalama,10,1,6,15277,144,19.2,12.71,19.04,12.71
Jalama,10,1,6,15278,144,18.55,15.04,18.23,15.04
Jalama,10,1,6,15279,144,17.91,14.88,17.91,14.88
Jalama,10,1,6,15280,144,17.11,14.26,16.78,14.26
Jalama,10,1,6,15281,144,17.42,15.04,17.27,15.04
Jalama,10,1,6,15282,144,16.31,14.1,16.31,14.26
Jalama,10,1,6,15283,144,15.83,14.1,15.83,14.1
Jalama,10,1,6,15284,144,16.31,13.79,16.31,13.79
Jalama,10,1,6,15285,144,15.99,11.47,15.99,11.47
Jalama,10,1,6,15286,144,15.52,12.39,15.52,12.39
Jalama,10,1,6,15287,144,16.47,12.24,16.47,12.71
Jalama,10,1,6,15288,144,16.15,14.1,16.15,14.26
Jalama,10,1,6,15289,144,16.47,14.88,16.47,14.88
Jalama,10,1,6,15290,144,19.53,15.04,19.36,15.2
Jalama,10,1,6,15291,144,16.47,13.79,16.47,14.1
Jalama,10,1,6,15292,144,17.42,13.02,17.27,13.02
Lompoc,6,1,1,14987,144,13.52,10.35,13.52,10.93
Lompoc,6,1,1,14988,144,13.52,10.35,13.52,10.35
Lompoc,6,1,1,14989,144,13.52,11.22,13.52,11.22
Lompoc,6,1,1,14990,144,13.23,10.64,13.23,10.93
