"","Date","TrapID","New_Recap","Species","Sex","Age","Weight","Comments","NA","NA","NA","NA","NA","Pregnant","Lactating","Breeding"
"2698",2004-06-21,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",15.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2699",2004-06-21,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",13.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2700",2004-06-24,NA,"New","Peromyscus maniculatus","Male","Adult",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2701",2004-06-24,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2702",2004-06-24,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2703",2004-06-24,NA,"Recapture","Peromyscus maniculatus","Male","Adult",22,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2704",2004-06-24,NA,"Recapture","Peromyscus maniculatus","Female","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2705",2004-06-24,NA,"Recapture","Peromyscus maniculatus","Female","Adult",24,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2706",2004-06-24,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",14,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2707",2004-06-24,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",13,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2708",2004-06-29,NA,"Recapture","Peromyscus maniculatus","Male","Adult",19.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2709",2004-06-29,NA,"Recapture","Peromyscus maniculatus","Male","Adult",15.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2710",2004-06-29,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2711",2004-06-29,NA,"Recapture","Peromyscus maniculatus","Female","Adult",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2712",2004-06-29,NA,"New","Peromyscus maniculatus","Female","Juvenile",14,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2713",2004-06-29,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",14,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2714",2004-06-29,NA,"New","Peromyscus maniculatus","Male","Juvenile",15,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2715",2004-07-02,NA,"Recapture","Peromyscus maniculatus","Male","Adult",21.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2716",2004-07-02,NA,"Recapture","Peromyscus maniculatus","Male","Adult",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2717",2004-07-02,NA,"Recapture","Peromyscus maniculatus","Male","Adult",16.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2718",2004-07-02,NA,"Recapture","Peromyscus maniculatus","Male","Adult",23.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2719",2004-07-02,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",15,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2720",2004-07-02,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",14.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2721",2004-07-05,NA,"Recapture","Peromyscus maniculatus","Male","Adult",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2722",2004-07-05,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2723",2004-07-05,NA,"Recapture","Peromyscus maniculatus","Male","Adult",17,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2724",2004-07-05,NA,"Recapture","Peromyscus maniculatus","Male","Adult",22,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2725",2004-07-05,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2726",2004-07-05,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2727",2004-07-05,NA,"New","Peromyscus maniculatus","Male","Juvenile",17,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2728",2004-07-08,NA,"Recapture","Peromyscus maniculatus","Male","Adult",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2729",2004-07-08,NA,"Recapture","Peromyscus maniculatus","Male","Adult",27.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2730",2004-07-08,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",16,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2731",2004-07-08,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",15.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2732",2004-07-08,NA,"New","Peromyscus maniculatus","Male","Juvenile",16.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2733",2004-07-12,NA,"New","Peromyscus maniculatus","Male","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2734",2004-07-12,NA,"Recapture","Peromyscus maniculatus","Male","Adult",21.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2735",2004-07-12,NA,"Recapture","Peromyscus maniculatus","Male","Adult",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2736",2004-07-12,NA,"New","Peromyscus maniculatus","Female","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2737",2004-07-12,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",17,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2738",2004-07-12,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",14.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2739",2004-07-12,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2740",2004-07-12,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2741",2004-07-16,NA,"Recapture","Peromyscus maniculatus","Male","Adult",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2742",2004-07-16,NA,"Recapture","Peromyscus maniculatus","Male","Adult",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2743",2004-07-16,NA,"Recapture","Peromyscus maniculatus","Male","Adult",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2744",2004-07-16,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2745",2004-07-16,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2746",2004-07-16,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2747",2004-07-16,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2748",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2749",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Male","Adult",19.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2750",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Male","Adult",17,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2751",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",19.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2752",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",24,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2753",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",16,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2754",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2755",2004-07-19,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2756",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Male","Adult",22,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2757",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Male","Adult",21.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2758",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Male","Adult",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2759",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",22,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2760",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2761",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",19.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2762",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2763",2004-07-22,NA,"New","Peromyscus maniculatus","Male","Juvenile",13,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2764",2004-07-22,NA,"New","Peromyscus maniculatus","Female","Juvenile",13,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2765",2004-07-22,NA,"New","Peromyscus maniculatus","Male","Juvenile",20,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2766",2004-07-22,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2767",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Male","Adult",22,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2768",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Male","Adult",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2769",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2770",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2771",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",21.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2772",2004-07-26,NA,"New","Peromyscus maniculatus","Male","Juvenile",12,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2773",2004-07-26,NA,"New","Peromyscus maniculatus","Male","Juvenile",13.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2774",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",13.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2775",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",14,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2776",2004-07-26,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2777",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2778",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Male","Adult",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2779",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",19.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2780",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",16.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2781",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",25,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2782",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2783",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",14.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2784",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",13.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2785",2004-07-29,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2786",2004-08-02,NA,"Recapture","Peromyscus maniculatus","Male","Adult",22,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2787",2004-08-02,NA,"Recapture","Peromyscus maniculatus","Male","Adult",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2788",2004-08-02,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2789",2004-08-02,NA,"New","Peromyscus maniculatus","Female","Juvenile",11.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2790",2004-08-02,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2791",2004-08-02,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",15,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2792",2004-08-02,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2793",2004-08-05,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2794",2004-08-05,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2795",2004-08-05,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",13,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2796",2004-08-05,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",12,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2797",2004-08-05,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",15,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2798",2004-08-05,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2799",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Male","Adult",22,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2800",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2801",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2802",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",13.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2803",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",11.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2804",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2805",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",16,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2806",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",16,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2807",2004-08-09,NA,"New","Peromyscus maniculatus","Male","Juvenile",11,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2808",2004-08-09,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2809",2004-08-12,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2810",2004-08-12,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",13,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2811",2004-08-12,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",12,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2812",2004-08-12,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",14.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2813",2004-08-12,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2814",2004-08-16,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",17.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2815",2004-08-16,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",13,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2816",2004-08-16,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",15.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2817",2004-08-16,NA,"New","Peromyscus maniculatus","Male","Juvenile",15,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2818",2004-08-16,NA,"New","Peromyscus maniculatus","Male","Juvenile",10.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2819",2004-08-16,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",18.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2820",2004-08-19,NA,"Recapture","Peromyscus maniculatus","Male","Adult",19,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2821",2004-08-19,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",19,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2822",2004-08-19,NA,"New","Peromyscus maniculatus","Female","Juvenile",12,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2823",2004-08-19,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",12.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2824",2004-08-19,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",15.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2825",2004-08-19,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",14.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2826",2004-08-19,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",15,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2827",2004-08-19,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",19,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2828",2004-08-24,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2829",2004-08-24,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",13.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2830",2004-08-24,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",17,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2831",2004-08-24,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",16,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2832",2004-08-28,NA,"Recapture","Peromyscus maniculatus","Male","Adult",20.5,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2833",2004-08-28,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2834",2004-08-28,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2835",2004-08-28,NA,"Recapture","Peromyscus maniculatus","Female","Juvenile",25,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2836",2004-08-28,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",16,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2837",2004-08-28,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",NA,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2838",2004-08-28,NA,"Recapture","Peromyscus maniculatus","Male","Juvenile",19,"NA,Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2839",2000-05-18,"B6","New","Myodes gapperi","Male","Adult",18,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
"2840",2000-05-21,"C4","Recapture","Myodes gapperi","Male","Adult",19,",Rep_Con: NA,Tag1: NA,Tag2: NA",NA,NA,NA,NA,NA,NA,NA,NA
